quality,acumulative
0,7.075137965190322e-05
1,0.00021225413895570964
2,0.0002830055186076129
6,0.0008490165558228386
7,0.0009197679354747418
9,0.0014150275930380643
10,0.0016980331116456771
11,0.0017687844912975803
12,0.002900806565728032
15,0.0035375689825951607
16,0.0037498231215508703
17,0.0038913258808546767
18,0.005023347955285128
21,0.006438375548323192
22,0.006509126927975096
23,0.0065798783076269985
24,0.008207160039620772
25,0.008277911419272676
26,0.008348662798924579
27,0.00969293901231074
28,0.009763690391962643
29,0.009834441771614546
30,0.011390972123956417
32,0.011532474883260223
33,0.013584264893165417
34,0.01365501627281732
35,0.01386727041177303
36,0.015848309042026318
37,0.015989811801330127
38,0.016272817319937738
39,0.019032121126361965
40,0.019102872506013866
41,0.019315126644969576
42,0.021932927692089994
44,0.022357435970001414
45,0.024338474600254706
46,0.024409225979906607
47,0.024762982878166123
48,0.02822980048110938
49,0.028583557379368896
50,0.029008065657280317
51,0.032050374982312155
52,0.032191877741615964
53,0.032545634639875476
54,0.03671996603933777
55,0.03686146879864157
56,0.03714447431724919
57,0.04032828640158483
58,0.040399037781236734
59,0.04096504881845196
60,0.04485637469930664
61,0.04521013159756615
62,0.04584689401443328
63,0.051011744729022215
64,0.051365501627281734
65,0.052073015423800766
66,0.05645960096221876
67,0.05660110372152257
68,0.05709636337908589
69,0.061270694778548185
70,0.0616244516768077
71,0.06226121409367483
72,0.06671855101174473
74,0.06721381066930805
75,0.07152964482807415
76,0.07188340172633366
77,0.0726616669025046
78,0.0771897552002264
79,0.07754351209848592
80,0.07853403141361257
81,0.08412339040611291
82,0.08440639592472053
83,0.08511390972123957
84,0.08921748974104995
85,0.08942974388000566
86,0.08992500353756898
87,0.0948776001132022
88,0.09530210839111362
89,0.09643413046554408
90,0.10138672704117731
91,0.10188198669874063
92,0.10266025187491155
93,0.10626857223715862
94,0.10662232913541814
95,0.10824961086741192
96,0.1122824395075704
97,0.11284845054478562
98,0.11362671572095656
99,1.0
